id,nation
26629347,Stanford-California-UnitedStates
26629394,Montreux-Switzerland
26629474,Washington-DistrictofColumbia-UnitedStates
26629507,Bogota-Colombia
26629698,Winchester-Massachusetts-UnitedStates
26629841,Eindhoven-Netherlands
26630003,Milan-Italy
26630183,DalyCity-California-UnitedStates
26630186,NewYork-NewYork-UnitedStates
26630214,London-UnitedKingdom
26630276,Bassersdorf-Switzerland
26630287,NewYork-NewYork-UnitedStates
26630303,Ora-Israel
26630476,Cologne-Germany
26630582,Waterloo-Canada
26630689,NewYork-NewYork-UnitedStates
26631387,Paris-France
26631517,BuenosAires-Argentina
26631548,SanFrancisco-California-UnitedStates
26631558,Atlanta-Georgia-UnitedStates
26631598,Paris-France
26631613,Antwerp-Belgium
26631825,Nantes-France
26631888,Leuven-Belgium
26631899,Thuir-France
26632086,Vincennes-France
26632153,Asheville-NorthCarolina-UnitedStates
26632394,SaltLakeCity-Utah-UnitedStates
26632457,Boston-Massachusetts-UnitedStates
26632490,Richmond-Virginia-UnitedStates
26632614,BallstonLake-NewYork-UnitedStates
26632748,Paris-France
26632789,Seoul-SouthKorea
26632803,Baltimore-Maryland-UnitedStates
26633100,London-UnitedKingdom
26633145,London-UnitedKingdom
26633219,Johannesburg-SouthAfrica
26633360,Oakland-California-UnitedStates
26633436,StateCollege-Pennsylvania-UnitedStates
26633460,Warsaw-Poland
26633545,Berlin-Germany
26633602,Washington-DistrictofColumbia-UnitedStates
26633787,M\xc3\xa1laga-Spain
26633812,Homestead-Florida-UnitedStates
26634050,Marly-France
26634060,Montevideo-Uruguay
26634079,Comberton-UnitedKingdom
26634131,Seville-Spain
26634286,Chicago-Illinois-UnitedStates
26634557,SanMarcos-California-UnitedStates
26634666,NewSouthWales-Australia
26634746,Newton-Massachusetts-UnitedStates
26634821,Rennes-France
26634934,Edinburgh-UnitedKingdom
26634950,UnitedStates
26635141,Utrecht-Netherlands
26635368,Toronto-Canada
26635384,Raleigh-NorthCarolina-UnitedStates
26635941,London-UnitedKingdom
26636213,Vincennes-France
26636607,Zurich-Switzerland
26636672,Seattle-Washington-UnitedStates
26636810,Madrid-Spain
26636944,Paris-France
26636989,Barcelona-Spain
26636999,Hjelmeland-Norway
26637087,Atlanta-Georgia-UnitedStates
26637315,SaintGeorges-FrenchGuiana
26637367,Madrid-Spain
26637385,Honolulu-Hawaii-UnitedStates
26637508,Titisee-Neustadt-Germany
26637582,Vicenza-Italy
26637666,Philadelphia-Pennsylvania-UnitedStates
26637783,Paris-France
26637805,Villefranche-sur-Saone-France
26637839,Vienna-Austria
26637880,NewYork-NewYork-UnitedStates
26637964,Neratovice-CzechRepublic
26638503,CorteMadera-California-UnitedStates
26638530,Fairfield-Connecticut-UnitedStates
26638717,LongBeach-California-UnitedStates
26638729,BetShemesh-Israel
26638756,Antwerp-Belgium
26638784,Frankfurt-Germany
26638818,Hasselt-Belgium
26638984,Milwaukee-Wisconsin-UnitedStates
26639173,Dijon-France
26639217,Caguas-PuertoRico
26639247,Langensendelbach-Germany
26639280,S\xc3\xa3oPaulo-Brazil
26639396,SanFrancisco-California-UnitedStates
26639503,Paris-France
26639518,London-UnitedKingdom
26639846,Sanford-Florida-UnitedStates
26639965,Rescaldina-Italy
26640058,Berlin-Germany
26640205,Rosario-Argentina
26640529,Atlanta-Georgia-UnitedStates
26640722,Troy-Michigan-UnitedStates
26640928,NewYork-NewYork-UnitedStates
26641500,SpringHill-Florida-UnitedStates
26641831,Hannut-Belgium
26641930,Pukekohe-NewZealand
26642088,Ilmenau-Germany
26642128,FortMyers-Florida-UnitedStates
26642135,Phoenix-Arizona-UnitedStates
26642243,Columbus-Ohio-UnitedStates
26642325,Toronto-Canada
26642434,\xc3\x89pinay-sur-Orge-France
26642556,Pasadena-California-UnitedStates
26642704,G\xc3\xb6ttingen-Germany
26642740,Windisch-Switzerland
26642779,Wiveliscombe-UnitedKingdom
26642873,Nancy-France
26643134,NewYork-NewYork-UnitedStates
26643158,London-UnitedKingdom
26643260,Madrid-Spain
26643310,Madrid-Spain
26643374,Chicago-Illinois-UnitedStates
26643499,Brisbane-Queensland-Australia
26643501,Dublin-Ireland
26643656,Stuttgart-Germany
26643774,Keilor-Australia
26643940,G
26643990,Oakland-California-UnitedStates
26644020,Vi\xc3\xb1adelMar-Chile
26644093,NewYork-NewYork-UnitedStates
26644398,Cambridge-Massachusetts-UnitedStates
26644444,Montreal-Canada
26644515,AlcaladeHenares-Spain
26644733,London-UnitedKingdom
26644786,NewYork-NewYork-UnitedStates
26644848,Washington-DistrictofColumbia-UnitedStates
26644883,Philadelphia-Pennsylvania-UnitedStates
26645022,BeaverBank-Canada
26645062,Naples-Florida-UnitedStates
26645066,Glendale-California-UnitedStates
26645074,Wuxi-China
26645363,Ontario-Canada
26645373,Palermo-Italy
26645466,LosAngeles-California-UnitedStates
26645541,Boston-Massachusetts-UnitedStates
26645719,Hamburg-Germany
26645844,NewYork-NewYork-UnitedStates
26646213,Antwerp-Belgium
26646310,Knoxville-Tennessee-UnitedStates
26646337,Vasto-Italy
26646492,NewYork-UnitedStates
26646532,Cugnaux-France
26646618,Galesburg-Illinois-UnitedStates
26646787,NewYork-NewYork-UnitedStates
26646876,NewYork-NewYork-UnitedStates
26646969,Panama-Panama
26646980,Austin-Texas-UnitedStates
26647295,Tracy-California-UnitedStates
26647409,MedicineHat-Canada
26647441,US
26647445,BuenosAires-Argentina
26647504,Athens-Ohio-UnitedStates
26647589,Guadalajara-Mexico
26647602,SanJusto-Argentina
26647677,Princeton-NewJersey-UnitedStates
26648180,Gainesville-Florida-UnitedStates
26648254,Ashland-NewHampshire-UnitedStates
26648498,Halifax-Canada
26648860,Christchurch-NewZealand
26649035,LosAngeles-California-UnitedStates
26649092,SantaCruz-California-UnitedStates
26649275,Hayward-California-UnitedStates
26649307,Toronto-Canada
26649398,Blacksburg-Virginia-UnitedStates
26649468,Massachusetts-UnitedStates
26649537,Sydney-NewSouthWales-Australia
26649567,Tuam-Ireland
26649689,Chicago-Illinois-UnitedStates
26649693,Buffalo-NewYork-UnitedStates
26649703,Vaughan-Canada
26649715,Amherst-NewYork-UnitedStates
26649825,Amersfoort-Netherlands
26649928,Washington-DistrictofColumbia-UnitedStates
26650047,LitchfieldPark-Arizona-UnitedStates
26650050,Western-Nebraska-UnitedStates
26650231,Chicago-Illinois-UnitedStates
26650326,Edmonds-Washington-UnitedStates
26650566,Berwyn-Pennsylvania-UnitedStates
26650913,Richmond-Virginia-UnitedStates
26650940,Ottawa-Canada
26651074,Montreal-Canada
26651169,Wellington-NewZealand
26651219,Oakland-California-UnitedStates
26651228,Montreal-Canada
26651320,NewYork-NewYork-UnitedStates
26651475,Lincoln-Nebraska-UnitedStates
26651487,CollegeStation-Texas-UnitedStates
26651623,Boston-Massachusetts-UnitedStates
26651882,Newark-Delaware-UnitedStates
26651958,MountainView-California-UnitedStates
26651966,Minneapolis-Minnesota-UnitedStates
26652470,SanFrancisco-California-UnitedStates
26652539,Minneapolis-Minnesota-UnitedStates
26652544,Bristol-UnitedKingdom
26652548,Melbourne-Victoria-Australia
26652606,Issaquah-Washington-UnitedStates
26652896,Monroe-NewYork-UnitedStates
26653050,Saint-Nom-la-Bret\xc3\xa8che-France
26653072,Arlington-Virginia-UnitedStates
26653326,ManhattanBeach-California-UnitedStates
26653775,FR
26653846,LosAngeles-California-UnitedStates
26653894,FairfaxStation-Virginia-UnitedStates
26653984,SanJose-California-UnitedStates
26654001,Chicago-Illinois-UnitedStates
26654007,Shanghai-China
26654278,NewZealand
26654290,HongKong
26654379,NeutralBay-Australia
26654582,Stockholm-Sweden
26654588,HighPoint-NorthCarolina-UnitedStates
26654616,Toronto-Canada
26654752,Philadelphia-Pennsylvania-UnitedStates
26655020,Perth-WesternAustralia-Australia
26655113,NewYork-NewYork-UnitedStates
26655165,KingofPrussia-Pennsylvania-UnitedStates
26655322,Coldwater-Canada
26655405,Irving-Texas-UnitedStates
26655740,SanFrancisco-California-UnitedStates
26655812,Bayswater-Australia
26656261,Barquisimeto-Venezuela
26656305,Rainsville-Alabama-UnitedStates
26656328,Courbevoie-France
26656436,Aiea-Hawaii-UnitedStates
26656461,Billinudgel-Australia
26656615,KR
26656918,Sarasota-Florida-UnitedStates
26657034,Auckland-NewZealand
26657417,LittleRock-Arkansas-UnitedStates
26657589,Augsburg-Germany
26657876,SanDiego-California-UnitedStates
26658196,LongBeach-California-UnitedStates
26658423,LosAngeles-California-UnitedStates
26658612,Belgrade-Serbia
26659062,WesternAustralia-Australia
26659328,Delft-Netherlands
26659435,MountainView-California-UnitedStates
26659633,Suresnes-France
26659888,Saverne-France
26660129,Romania
26660217,SuratThani-Thailand
26660813,NorthJakarta-Indonesia
26660829,London-UnitedKingdom
26661052,Barcelona-Spain
26661103,London-UnitedKingdom
26661247,HongKong
26661306,Marseille-France
26661433,Holzgerlingen-Germany
26661459,Shanghai-China
26661468,Einbeck-Germany
26661623,Milan-Italy
26661798,Manchester-UnitedKingdom
26662044,Saint-Bauzille-de-Putois-France
26662201,BustoArsizio-Italy
26662443,Totnes-UnitedKingdom
26662684,Munich-Germany
26663050,NewYork-NewYork-UnitedStates
26663240,Montpellier-France
26663450,KaohsiungCity-Taiwan
26664005,Frederiksbjerg-Denmark
26664082,Suginami-Japan
26664156,London-UnitedKingdom
26664206,Glasgow-UnitedKingdom
26664303,Geneva-Switzerland
26664304,Preston-Australia
26664738,Krak\xc3\xb3w-Poland
26664898,Cambridge-Massachusetts-UnitedStates
26665211,Waldbronn-Germany
26665363,Roubaix-France
26665401,Sydney-NewSouthWales-Australia
26665475,Orlando-Florida-UnitedStates
26665494,London-UnitedKingdom
26665766,Coventry-UnitedKingdom
26665924,Harsewinkel-Germany
26665958,Voorburg-Netherlands
26666107,Miami-Florida-UnitedStates
26666170,Hamburg-Germany
26666272,Vourles-France
26666624,Souvignargues-France
26666794,Antwerp-Belgium
26666894,Castlegar-Canada
26667083,Lorient-France
26667090,Brussels-Belgium
26667396,Vienna-Austria
26667566,Krak\xc3\xb3w-Poland
26667604,Madrid-Spain
26667611,G
26667629,Prague-CzechRepublic
26667820,BuenosAires-Argentina
26667850,Barcelona-Spain
26667853,BM
26667890,Cupertino-California-UnitedStates
26667956,Bras\xc3\xadlia-Brazil
26668037,Strasbourg-France
26668142,Traralgon-Australia
26668673,US
26668896,G
26669087,Atlanta-Georgia-UnitedStates
26669090,Oegstgeest-Netherlands
26669158,CrossLanes-WestVirginia-UnitedStates
26669350,R\xc3\xb6srath-Germany
26669376,Singapore
26669391,Reutlingen-Germany
26669507,Vienna-Austria
26669918,Naples-Florida-UnitedStates
26670014,Columbus-Ohio-UnitedStates
26670179,Santiago-Chile
26670716,Charenton-le-Pont-France
26670920,SaintPaul-Minnesota-UnitedStates
26671030,Washington-DistrictofColumbia-UnitedStates
26671329,London-UnitedKingdom
26671411,Tourlaville-France
26671915,Freienbach-Switzerland
26671972,Abbeville-France
26672183,Leeuwarden-Netherlands
26672202,UnitedKingdom
26672288,RiodeJaneiro-Brazil
26672521,BuenosAires-Argentina
26672602,Rustrel-France
26672886,Budapest-Hungary
26672968,London-UnitedKingdom
26673204,Philadelphia-Pennsylvania-UnitedStates
26673260,Andover-Massachusetts-UnitedStates
26673279,Kent-Ohio-UnitedStates
26673280,Hildesheim-Germany
26673502,Schlieren-Switzerland
26673617,Chicago-Illinois-UnitedStates
26673637,Paris-France
26674004,NorthLittleRock-Arkansas-UnitedStates
26674215,Narragansett-RhodeIsland-UnitedStates
26674232,Montreuil-France
26674235,Seattle-Washington-UnitedStates
26674246,Cambridge-Massachusetts-UnitedStates
26674280,Regensburg-Germany
26674428,Winsum-Netherlands
26674669,Grasse-France
26674745,"b""Saint-Martin-dUriage-France"""
26674875,Boston-Massachusetts-UnitedStates
26674984,Taubat\xc3\xa9-Brazil
26675057,Singapore
26675181,Melick-Netherlands
26675472,London-UnitedKingdom
26675853,Mississauga-Canada
26676036,Washington-DistrictofColumbia-UnitedStates
26676383,Biel/Bienne-Switzerland
26676424,Chauzon-France
26676584,HattersheimamMain-Germany
26676873,Brussels-Belgium
26676897,Goshen-NewYork-UnitedStates
26676999,Joensuu-Finland
26677010,Versailles-France
26677379,Caloocan-Philippines
26677441,Ghent-Belgium
26677504,RiodeJaneiro-Brazil
26677533,Lille-France
26677655,G
26678306,London-UnitedKingdom
26678399,Rome-Italy
26678611,Stuttgart-Germany
26678673,WestValleyCity-Utah-UnitedStates
26678711,Somerville-Massachusetts-UnitedStates
26678746,Vienna-Austria
26678765,Raleigh-NorthCarolina-UnitedStates
26679033,Flanders-Belgium
26679217,\xc4\xb0stanbulProvince-Turkey
26679310,SanJusto-Argentina
26679659,Lyon-France
26679792,Sarroux-France
26679843,Rueil-Malmaison-France
26679862,Ulm-Germany
26680116,PortoAlegre-Brazil
26680160,Baltimore-Maryland-UnitedStates
26680438,Chantilly-France
26680605,Clichy-France
26680798,Issy-les-Moulineaux-France
26680880,S\xc3\xb6rby-Sweden
26680973,Calgary-Canada
26681010,London-UnitedKingdom
26681052,PlainsboroTownship-NewJersey-UnitedStates
26681091,Hiller\xc3\xb8d-Denmark
26681101,Stockholmsl\xc3\xa4n-Sweden
26681104,Geneva-Switzerland
26681138,Saint-Mesmin-France
26681149,D\xc3\xbcsseldorf-Germany
26681284,DE
26681409,Brussels-Belgium
26681442,HongKong
26681643,London-UnitedKingdom
26681702,Cambridge-Massachusetts-UnitedStates
26681795,LeTeil-France
26681886,UnitedStates
26681928,Oxford-UnitedKingdom
26681984,Vitr\xc3\xa9-France
26682439,Mannheim-Germany
26682504,Coraopolis-Pennsylvania-UnitedStates
26682723,Lazise-Italy
26682771,F\xc3\xbcrth-Germany
26682858,Montreal-Canada
26682951,Irving-Texas-UnitedStates
26683053,Munich-Germany
26683198,SanFrancisco-California-UnitedStates
26683486,Downingtown-Pennsylvania-UnitedStates
26683721,London-UnitedKingdom
26683798,Neuchatel-Switzerland
26683811,Bures-sur-Yvette-France
26683955,Bologna-Italy
26683986,Waterford-Waterford-Ireland
26684149,Chesapeake-Virginia-UnitedStates
26684165,NewYork-NewYork-UnitedStates
26684178,NewYork-NewYork-UnitedStates
26684283,Stavanger-Norway
26684333,Liverpool-UnitedKingdom
26684359,UnitedStates
26684635,Turin-Italy
26684951,Nice-France
26685422,QuebecCity-Canada
26685468,Cologne-Germany
26685704,Kyiv-Ukraine
26685868,Quincy-Massachusetts-UnitedStates
26685992,Malm\xc3\xb6-Sweden
26686087,Chicago-Illinois-UnitedStates
26686287,Minneapolis-Minnesota-UnitedStates
26686404,Norman-Oklahoma-UnitedStates
26686822,Monterrey-Mexico
26687006,Germany
26687030,Paris-France
26687221,Bari-Italy
26687238,Tinqueux-France
26687247,Irving-Texas-UnitedStates
26687358,LosAngeles-California-UnitedStates
26687469,DE
26687689,Wimereux-France
26687779,Hamburg-Germany
26688311,Spain
26688409,Tara-Canada
26688550,London-UnitedKingdom
26688596,Vught-Netherlands
26688661,Best-Netherlands
26688681,Duisburg-Germany
26688717,Chanoz-Ch\xc3\xa2tenay-France
26688777,Bergen-Norway
26688832,S\xc3\xa3oPaulo-Brazil
26688863,MarcusHook-Pennsylvania-UnitedStates
26688919,Hedon-UnitedKingdom
26689069,WettswilamAlbis-Switzerland
26689199,Toronto-Canada
26689239,Berlin-Germany
26689385,NewYork-NewYork-UnitedStates
26689498,Paris-France
26689672,US
26689692,Toronto-Canada
26689705,Milliken-Colorado-UnitedStates
26689708,Ratingen-Germany
26689857,Mejaniga-Italy
26689871,Boston-Massachusetts-UnitedStates
26689888,Baden-Switzerland
26689980,GlenAllen-Virginia-UnitedStates
26690174,Divonne-les-Bains-France
26690255,Bellevue-Washington-UnitedStates
26690326,Belfast-UnitedKingdom
26690474,G
26690591,Tulsa-Oklahoma-UnitedStates
26690631,Croton-on-Hudson-NewYork-UnitedStates
26690663,Houston-Texas-UnitedStates
26690683,Copenhagen-Denmark
26690841,Clontarf-Ireland
26691039,Cambridge-Massachusetts-UnitedStates
26691293,Jeannette-Pennsylvania-UnitedStates
26691342,Herrenberg-Germany
26691599,Mijdrecht-Netherlands
26691641,Maintal-Germany
26691695,Gothenburg-Sweden
26692117,Durham-NorthCarolina-UnitedStates
26692122,Portishead-UnitedKingdom
26692175,Athis-Mons-France
26692226,Northampton-Massachusetts-UnitedStates
26692258,Toulouse-France
26692306,Th\xc3\xb4nes-France
26692396,Bogot\xc3\xa1-Colombia
26692514,Hetzerath-Germany
26692529,Nuremberg-Germany
26692598,Madison-Wisconsin-UnitedStates
26692636,SaintPetersburg-Russia
26692850,Ipswich-Massachusetts-UnitedStates
26692907,Sk\xc3\xa5nel\xc3\xa4n-Sweden
26693266,Plano-Texas-UnitedStates
26693292,Vienna-Austria
26693323,BossierCity-Louisiana-UnitedStates
26693391,Paris-France
26693551,SanFrancisco-California-UnitedStates
26693676,Barcelona-Spain
26693827,Vienna-Austria
26693874,Melbourne-Victoria-Australia
26693876,Dormagen-Germany
26694047,SanFrancisco-California-UnitedStates
26694476,H\xc3\xbcnstetten-Germany
26694623,Washington-DistrictofColumbia-UnitedStates
26694838,Munich-Germany
26694842,Brison-Saint-Innocent-France
26694891,NewYork-NewYork-UnitedStates
26694906,G
26694928,Berlin-Germany
26694983,Lublin-Poland
26695170,Amsterdam-Netherlands
26695300,Stockholm-Sweden
26695322,S\xc3\xa3oPaulo-Brazil
26695455,Bulli-Australia
26695540,SanCarlos-California-UnitedStates
26695773,Barcelona-Spain
26695814,Montevideo-Uruguay
26695847,Rosario-Argentina
26695967,UnitedStates
26696286,Freiburg-Germany
26696374,Porto-Portugal
26696527,Springfield-Pennsylvania-UnitedStates
26696644,Pau-France
26696812,IT
26696851,Ghent-Belgium
26696914,TheHague-Netherlands
26696968,Varese-Italy
26697045,Escondido-California-UnitedStates
26697079,Magdeburg-Germany
26697089,Pittsburg-California-UnitedStates
26697100,Cologne-Germany
26697147,Gothenburg-Sweden
26697248,Aurora-Colorado-UnitedStates
26697296,Bristol-UnitedKingdom
26697328,Amersfoort-Netherlands
26697391,Eichenau-Germany
26697434,FallsChurch-Virginia-UnitedStates
26697500,St.Louis-Missouri-UnitedStates
26697606,Potomac-Maryland-UnitedStates
26697684,Wellington-NewZealand
26697685,London-UnitedKingdom
26697711,Toronto-Canada
26698013,Boston-Massachusetts-UnitedStates
26698317,Cham-Switzerland
26698481,London-UnitedKingdom
26698513,Paris-France
26698606,Boulder-Colorado-UnitedStates
26698693,LosAngeles-California-UnitedStates
26698765,Montreal-Canada
26699267,BuenosAires-Argentina
26699346,Tallahassee-Florida-UnitedStates
26699429,ChapelHill-NorthCarolina-UnitedStates
26699483,NewYork-NewYork-UnitedStates
26699527,Vic-le-Comte-France
26700112,Butler-NewJersey-UnitedStates
26700374,Santiago-Chile
26700488,England-UnitedKingdom
26700564,Bandung-Indonesia
26700794,SaintLouis-Missouri-UnitedStates
26700851,Montevideo-Uruguay
26700899,Madison-Alabama-UnitedStates
26701030,Washington-DistrictofColumbia-UnitedStates
26701107,Woodlyn-Pennsylvania-UnitedStates
26701175,NewYork-NewYork-UnitedStates
26701273,Birmingham-UnitedKingdom
26701328,BuenosAires-Argentina
26701647,Jundia\xc3\xad-Brazil
26701689,Dublin-Ireland
26701794,SmithsFalls-Canada
26701885,PrairieVillage-Kansas-UnitedStates
26701907,SaintLouis-Missouri-UnitedStates
26701908,Shiner-Texas-UnitedStates
26701918,Pittsburgh-Pennsylvania-UnitedStates
26701964,Chicago-Illinois-UnitedStates
26701968,VirginiaBeach-Virginia-UnitedStates
26702386,Wadsworth-Ohio-UnitedStates
26702500,Palma-Spain
26702551,Reno-Nevada-UnitedStates
26702571,NewYork-NewYork-UnitedStates
26702660,Melbourne-Victoria-Australia
26702685,Karlsruhe-Germany
26702715,BuenosAires-Argentina
26702828,NewYork-NewYork-UnitedStates
26703041,London-UnitedKingdom
26703049,Cora-Italy
26703311,Ontario-Canada
26703455,Syracuse-NewYork-UnitedStates
26703505,Moorabbin-Australia
26703571,Denver-Colorado-UnitedStates
26703697,Santiago-Chile
26703722,Bear-Delaware-UnitedStates
26703729,Washington-DistrictofColumbia-UnitedStates
26703959,Allentown-Pennsylvania-UnitedStates
26703960,Chicago-Illinois-UnitedStates
26704007,Romeo-Michigan-UnitedStates
26704034,Calgary-Canada
26704102,SaintLouis-Missouri-UnitedStates
26704227,Washington-DistrictofColumbia-UnitedStates
26704346,Malibu-California-UnitedStates
26704370,Torrance-California-UnitedStates
26704422,NewYork-NewYork-UnitedStates
26704465,LongBeach-California-UnitedStates
26704520,Curitiba-Brazil
26704601,Chuo-Japan
26704615,Nottingham-UnitedKingdom
26704625,Bloomington-Illinois-UnitedStates
26704667,Seattle-Washington-UnitedStates
26704683,Santiago-Chile
26704813,London-UnitedKingdom
26704897,Chicago-Illinois-UnitedStates
26704905,Montreal-Canada
26704942,Lowell-Massachusetts-UnitedStates
26705161,MexicoCity-Mexico
26705469,NewYork-NewYork-UnitedStates
26705514,Boston-Massachusetts-UnitedStates
26705682,Portland-Maine-UnitedStates
26705796,Boston-Massachusetts-UnitedStates
26705908,NorthOlmsted-Ohio-UnitedStates
26705986,Syracuse-NewYork-UnitedStates
26706220,Torrance-California-UnitedStates
26706323,LosAngeles-California-UnitedStates
26706420,Campos-Brazil
26706584,Mayag\xc3\xbcez-PuertoRico
26706996,Boston-Massachusetts-UnitedStates
26707075,Montreal-Canada
26707112,Denver-Colorado-UnitedStates
26707233,Boston-Massachusetts-UnitedStates
26707516,Toronto-Canada
26707519,Bogota-Colombia
26707585,Athens-Ohio-UnitedStates
26707604,Trois-Rivi\xc3\xa8res-Canada
26707668,Eugene-Oregon-UnitedStates
26707824,SanFrancisco-California-UnitedStates
26707898,Seattle-Washington-UnitedStates
26707957,SanAngelo-Texas-UnitedStates
26708061,Llanquihue-Chile
26708137,G\xc3\xb6ttingen-Germany
26708381,Carrboro-NorthCarolina-UnitedStates
26708385,Taipei-Taiwan
26708432,WesternAustralia-Australia
26708529,Sydney-NewSouthWales-Australia
26708676,Atlanta-Georgia-UnitedStates
26708910,LosAngeles-California-UnitedStates
26708927,California-UnitedStates
26709018,Vancouver-Canada
26709409,SanMateo-California-UnitedStates
26709560,Visalia-California-UnitedStates
26709640,Bethlehem-Connecticut-UnitedStates
26709707,Chandler-Arizona-UnitedStates
26709804,WestOlive-Michigan-UnitedStates
26709823,Ottawa-Canada
26709913,Richmond-Virginia-UnitedStates
26710104,AU
26710251,Adelaide-SouthAustralia-Australia
26710469,Midland-Michigan-UnitedStates
26710522,Potomac-Maryland-UnitedStates
26710584,HoChiMinhCity-Vietnam
26710712,US
26710868,NewYork-NewYork-UnitedStates
26710899,NewYork-NewYork-UnitedStates
26711062,Vitoria-Brazil
26711147,Portland-Oregon-UnitedStates
26711319,Minnesota-UnitedStates
26711497,QuezonCity-Philippines
26711503,Phoenix-Arizona-UnitedStates
26711584,Krasnodar-Russia
26711827,Pittsburgh-Pennsylvania-UnitedStates
26711997,China
26712137,WesternAustralia-Australia
26712199,Australia
26712294,Berkeley-California-UnitedStates
26712420,Adelaide-SouthAustralia-Australia
26712659,Davis-California-UnitedStates
26712805,SantaBarbara-California-UnitedStates
26713160,SaintLouis-Missouri-UnitedStates
26713237,Boston-Massachusetts-UnitedStates
26713279,Kaneohe-Hawaii-UnitedStates
26713349,Miami-Florida-UnitedStates
26713433,Shanghai-China
26713450,Hawthorn-Australia
26713510,Sydney-NewSouthWales-Australia
26713662,Melbourne-Victoria-Australia
26713675,Pleasanton-California-UnitedStates
26713856,Seattle-Washington-UnitedStates
26713859,Melbourne-Victoria-Australia
26713918,Hawker-Australia
26713961,SaintPaul-Minnesota-UnitedStates
26713965,Hanoi-Vietnam
26714136,Melbourne-Victoria-Australia
26714249,Cologne-Germany
26714304,Roseville-California-UnitedStates
26714701,England-UnitedKingdom
26714873,Chicago-Illinois-UnitedStates
26715030,Washington-DistrictofColumbia-UnitedStates
26715184,Arizona-UnitedStates
26715392,Mackay-Australia
26715627,Whangarei-NewZealand
26715830,Taiwan
26716135,Chieming-Germany
26716286,RiodeJaneiro-Brazil
26716482,London-UnitedKingdom
26716506,Wellington-NewZealand
26716560,Moscow-Russia
26716598,Warrenville-Illinois-UnitedStates
26716678,Shanghai-China
26716818,Melbourne-Victoria-Australia
26717470,SanJose-California-UnitedStates
26717657,India
26717846,Massachusetts-UnitedStates
26717850,Munich-Germany
26717890,Turnov-CzechRepublic
26718392,Taipei-Taiwan
26718501,Israel
26718630,Ribeauvill\xc3\xa9-France
26718686,Berlin-Germany
26718718,Li\xc3\xa8ge-Belgium
26718887,Zurich-Switzerland
26718954,Sydney-NewSouthWales-Australia
26718973,Nice-France
26719027,Beirut-Lebanon
26719337,Paris-France
26719372,Shanghai-China
26719764,Gothenburg-Sweden
26719908,NewDelhi-India
26719962,Sydney-NewSouthWales-Australia
26720029,Hoofddorp-Netherlands
26720289,Bayern-Germany
26720303,Hamburg-Germany
26720392,CapitalDistrict-Venezuela
26720572,Stellenbosch-SouthAfrica
26720578,Berlin-Germany
26720724,Araraquara-Brazil
26721393,Graham-NorthCarolina-UnitedStates
26721403,Bergen-Norway
26721805,Paris-France
26721853,Geneva-Switzerland
26721889,Leipzig-Germany
26721986,Bulli-Australia
26721991,Sydney-NewSouthWales-Australia
26722041,Melbourne-Victoria-Australia
26722058,Paris-France
26722333,Brussels-Belgium
26722426,HollensteinanderYbbs-Austria
26722607,Zaragoza-Spain
26722619,Changsha-China
26722873,Colchester-Vermont-UnitedStates
26723166,Tourrettes-sur-Loup-France
26723219,Paris-France
26723318,Hamburg-Germany
26723576,Copenhagen-Denmark
26723706,Venaria-Italy
26723919,Paris-France
26724024,Utrecht-Netherlands
26724608,Dresden-Germany
26724820,Koblenz-Germany
26725137,DK
26725352,Legan\xc3\xa9s-Spain
26725462,Bourgbarr\xc3\xa9-France
26725602,Posadas-Argentina
26725683,Nantes-France
26726031,Manchester-UnitedKingdom
26726041,Stockholm-Sweden
26726068,London-UnitedKingdom
26726084,Birmingham-UnitedKingdom
26726213,Hamburg-Germany
26726266,Barcelona-Spain
26726318,Montevideo-Uruguay
26726548,London-UnitedKingdom
26726552,Cr\xc3\xa9py-en-Valois-France
26726575,Berlin-Germany
26726643,Dallas-Texas-UnitedStates
26726761,CapeTown-SouthAfrica
26726872,CasalettoVaprio-Italy
26727290,IL
26727674,TelAviv-Yafo-Israel
26727755,Nijmegen-Netherlands
26727854,Kunming-China
26728092,Boston-Massachusetts-UnitedStates
26728160,Columbus-Indiana-UnitedStates
26728271,Bettendorf-Iowa-UnitedStates
26728551,Paris-France
26728937,Copenhagen-Denmark
26729082,London-UnitedKingdom
26729513,LeLoroux-Bottereau-France
26729673,Medford-Massachusetts-UnitedStates
26729794,London-UnitedKingdom
26730011,BocaRaton-Florida-UnitedStates
26730168,London-UnitedKingdom
26730233,NewYork-NewYork-UnitedStates
26730259,SanFrancisco-California-UnitedStates
26730320,Dresden-Germany
26730641,Corning-NewYork-UnitedStates
26730751,Austin-Texas-UnitedStates
26731467,Beirut-Lebanon
26731490,Dearborn-Michigan-UnitedStates
26731568,Toronto-Canada
26731633,Yarraville-Australia
26731700,Basel-Switzerland
26731769,Northborough-Massachusetts-UnitedStates
26731800,MenloPark-California-UnitedStates
26732218,Taipei-Taiwan
26732380,Fortaleza-Brazil
26732432,Erstein-France
26732763,Cleveland-Ohio-UnitedStates
26733123,Pantin-France
26733175,CapeTown-SouthAfrica
26733176,HoChiMinhCity-Vietnam
26733525,NewYork-NewYork-UnitedStates
26733603,ManhattanBeach-California-UnitedStates
26733808,Lincoln-Nebraska-UnitedStates
26733925,Gaithersburg-Maryland-UnitedStates
26734074,Burlington-Canada
